epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,120.877,2.02159,6.84938,1.28241,0.00106,0.18932,0.00056,0.00026,2.23601,inf,1.82172,0.000659574,0.000659574,0.000659574
2,220.511,2.06723,1.6582,1.34663,0.53491,0.53039,0.47898,0.20721,2.13404,2.92199,1.40158,0.00131311,0.00131311,0.00131311
3,323.434,2.06942,1.46101,1.37207,0.61355,0.53951,0.50703,0.21027,2.07304,3.562,1.37429,0.00195345,0.00195345,0.00195345
4,407.928,2.0413,1.38939,1.33743,0.6016,0.61165,0.52372,0.21767,2.05795,2.1085,1.37683,0.0019406,0.0019406,0.0019406
5,492.938,1.93949,1.2726,1.28487,0.621,0.57282,0.56279,0.25573,1.95059,1.36732,1.28112,0.0019208,0.0019208,0.0019208
6,582.78,1.85535,1.12455,1.24574,0.60195,0.59709,0.59861,0.27551,2.01172,1.33685,1.30446,0.001901,0.001901,0.001901
7,670.015,1.81697,1.26294,1.26537,0.62774,0.67476,0.62295,0.28279,1.94642,1.30509,1.27187,0.0018812,0.0018812,0.0018812
8,764.59,1.84624,2.92602,1.26395,0.01972,0.75243,0.0176,0.00717,2.05273,134.996,1.30661,0.0018614,0.0018614,0.0018614
9,869.134,1.80129,1.10301,1.21622,0.65818,0.64078,0.61692,0.27001,1.90304,1.3213,1.25699,0.0018416,0.0018416,0.0018416
10,959.84,1.79245,1.05844,1.23315,0.69331,0.65845,0.65945,0.28077,1.92905,1.21272,1.28154,0.0018218,0.0018218,0.0018218
11,1063.84,1.77876,1.0572,1.25759,0.69855,0.61165,0.65552,0.3131,1.89607,1.25658,1.2453,0.001802,0.001802,0.001802
12,1182.24,1.76608,1.09121,1.20472,0.74014,0.67749,0.68813,0.30045,1.90437,1.23051,1.26072,0.0017822,0.0017822,0.0017822
13,1280.04,1.66713,1.00493,1.2265,0.67816,0.66019,0.67137,0.30192,1.95836,1.1054,1.25121,0.0017624,0.0017624,0.0017624
14,1366.74,1.68339,0.97879,1.19589,0.71645,0.70388,0.71624,0.32659,1.89448,1.12367,1.24325,0.0017426,0.0017426,0.0017426
15,1469.85,1.71606,1.01733,1.22885,0.69288,0.64563,0.68554,0.31858,1.98386,1.14349,1.32078,0.0017228,0.0017228,0.0017228
16,1568.75,1.66787,0.98205,1.15368,0.71409,0.75169,0.73042,0.32805,1.88969,1.07202,1.22788,0.001703,0.001703,0.001703
17,1666.07,1.64248,1.00516,1.16867,0.79718,0.6165,0.70193,0.31608,1.91552,1.24226,1.22146,0.0016832,0.0016832,0.0016832
18,1771.03,1.69334,1.03423,1.16387,0.70611,0.70388,0.66128,0.27421,1.93647,1.1426,1.2657,0.0016634,0.0016634,0.0016634
19,1855.07,1.63854,0.92822,1.15295,0.6799,0.6068,0.65662,0.31834,1.84851,1.23873,1.27674,0.0016436,0.0016436,0.0016436
20,1964.64,1.62933,0.9277,1.12124,0.76108,0.66019,0.67859,0.33652,1.84326,1.17451,1.20241,0.0016238,0.0016238,0.0016238
21,2071.59,1.62007,0.91079,1.16085,0.70066,0.72722,0.71564,0.34096,1.82772,1.08776,1.24231,0.001604,0.001604,0.001604
22,2185,1.5283,0.85984,1.13219,0.7566,0.70921,0.70195,0.32427,1.87134,1.06779,1.22918,0.0015842,0.0015842,0.0015842
23,2279.83,1.56804,0.83469,1.11694,0.70958,0.67607,0.70025,0.32486,1.81512,1.07762,1.20751,0.0015644,0.0015644,0.0015644
24,2379.09,1.52394,0.83706,1.11013,0.73548,0.6699,0.68516,0.30088,1.94596,1.10637,1.24904,0.0015446,0.0015446,0.0015446
25,2471.46,1.52978,0.85685,1.12102,0.67581,0.67961,0.68635,0.3185,1.85935,1.12481,1.23135,0.0015248,0.0015248,0.0015248
26,2555.76,1.56791,0.8639,1.11564,0.79113,0.64355,0.70792,0.32212,1.91892,1.07335,1.24001,0.001505,0.001505,0.001505
27,2641.37,1.52362,0.8107,1.11713,0.74073,0.63592,0.67385,0.3224,1.83126,1.13884,1.21277,0.0014852,0.0014852,0.0014852
28,2741.11,1.52386,0.79921,1.08739,0.78584,0.67961,0.71055,0.32671,1.8002,1.0507,1.20618,0.0014654,0.0014654,0.0014654
29,2853.1,1.53648,0.82146,1.13736,0.77889,0.66693,0.71928,0.329,1.89487,1.03407,1.23699,0.0014456,0.0014456,0.0014456
30,2955.72,1.49328,0.81793,1.10707,0.76718,0.71981,0.70656,0.32474,1.91634,1.0519,1.24175,0.0014258,0.0014258,0.0014258
31,3058.35,1.46743,0.78484,1.08463,0.7876,0.69903,0.69954,0.32191,1.8101,1.039,1.24227,0.001406,0.001406,0.001406
32,3160.11,1.479,0.76625,1.09468,0.71011,0.68447,0.68818,0.33034,1.82356,1.05866,1.21417,0.0013862,0.0013862,0.0013862
33,3267.95,1.47291,0.77489,1.07748,0.72963,0.68447,0.70381,0.33934,1.79919,1.0729,1.23351,0.0013664,0.0013664,0.0013664
