epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,668.796,1.58455,0.72953,0.90191,0.61625,0.5283,0.54862,0.23475,1.96888,1.127,1.01367,0.0011486,0.0011486,0.0011486
45,683.038,1.67878,0.76283,0.89361,0.68201,0.52608,0.56316,0.23175,1.96321,1.05367,1.04667,0.0011288,0.0011288,0.0011288
46,699.258,1.64443,0.76249,0.89812,0.71966,0.5449,0.59279,0.23335,2.03754,1.10811,1.03413,0.001109,0.001109,0.001109
47,713.162,1.60285,0.75422,0.89168,0.64971,0.57744,0.59543,0.22892,2.00535,1.13537,1.00696,0.0010892,0.0010892,0.0010892
48,726.821,1.55625,0.72769,0.90238,0.69574,0.56132,0.59347,0.25145,1.95157,1.09141,1.01071,0.0010694,0.0010694,0.0010694
49,742.379,1.55961,0.72407,0.86736,0.74168,0.57075,0.60914,0.25431,1.95725,1.05933,0.99471,0.0010496,0.0010496,0.0010496
50,757.382,1.51769,0.69841,0.87523,0.65639,0.59434,0.60358,0.24296,1.94938,1.04497,1.02075,0.0010298,0.0010298,0.0010298
51,770.985,1.56701,0.72751,0.8797,0.68756,0.56053,0.59803,0.25691,1.89655,1.053,1.01932,0.00101,0.00101,0.00101
52,786.453,1.60641,0.74538,0.88577,0.69892,0.5566,0.59631,0.25784,1.89572,1.01559,1.01969,0.0009902,0.0009902,0.0009902
53,801.811,1.6051,0.74772,0.88577,0.67261,0.60377,0.60226,0.24228,1.91961,1.09012,0.99388,0.0009704,0.0009704,0.0009704
54,815.407,1.53408,0.72457,0.89637,0.69466,0.56604,0.60511,0.24436,2.02274,1.13172,1.02311,0.0009506,0.0009506,0.0009506
55,830.043,1.59601,0.72132,0.86538,0.73758,0.58491,0.61584,0.24306,2.00762,0.99535,1.02372,0.0009308,0.0009308,0.0009308
56,845.768,1.52467,0.71167,0.88841,0.74021,0.51887,0.58712,0.25191,1.95853,0.99208,1.04286,0.000911,0.000911,0.000911
57,859.417,1.59899,0.7496,0.90464,0.66825,0.50358,0.53044,0.19981,2.1849,1.1851,1.11739,0.0008912,0.0008912,0.0008912
58,873.661,1.55301,0.72037,0.88206,0.72656,0.52643,0.57565,0.24081,1.90841,1.18297,1.04685,0.0008714,0.0008714,0.0008714
59,891.093,1.46854,0.69374,0.89406,0.75101,0.53774,0.59808,0.22769,2.05922,1.23585,1.05938,0.0008516,0.0008516,0.0008516
60,907.073,1.57543,0.72216,0.87914,0.73838,0.57547,0.62188,0.26621,1.90974,1.055,1.02924,0.0008318,0.0008318,0.0008318
61,920.777,1.55422,0.71366,0.86867,0.77321,0.49528,0.5918,0.24405,2.02439,1.14253,1.04638,0.000812,0.000812,0.000812
62,934.403,1.5691,0.69776,0.86844,0.71636,0.52418,0.57802,0.24283,1.95876,1.12421,1.04125,0.0007922,0.0007922,0.0007922
63,950.5,1.5107,0.69446,0.8581,0.74063,0.53877,0.57701,0.2545,1.93836,1.103,1.05188,0.0007724,0.0007724,0.0007724
64,964.291,1.6286,0.72023,0.84931,0.73083,0.5566,0.58247,0.23695,1.98591,1.15043,1.0527,0.0007526,0.0007526,0.0007526
65,977.802,1.46609,0.68561,0.86777,0.69413,0.58962,0.6001,0.24319,1.93836,1.17836,1.03218,0.0007328,0.0007328,0.0007328
66,993.631,1.42683,0.65584,0.85414,0.70531,0.55189,0.58448,0.25199,1.98346,1.10183,1.0472,0.000713,0.000713,0.000713
67,1008.86,1.50235,0.67892,0.8669,0.66826,0.58019,0.6117,0.25433,1.89037,1.08633,1.01702,0.0006932,0.0006932,0.0006932
68,1022.52,1.50315,0.67417,0.86967,0.7045,0.57353,0.61507,0.25275,2.00663,1.13157,1.03099,0.0006734,0.0006734,0.0006734
69,1037.69,1.50035,0.68562,0.8707,0.74038,0.59189,0.61766,0.25667,1.93882,1.04745,1.03859,0.0006536,0.0006536,0.0006536
70,1063.42,1.47127,0.66208,0.85966,0.67882,0.58019,0.59089,0.24925,1.97781,1.08815,1.03063,0.0006338,0.0006338,0.0006338
71,1082.63,1.51429,0.67274,0.86743,0.71701,0.60377,0.62482,0.27073,1.93277,1.07496,1.02439,0.000614,0.000614,0.000614
72,1101.67,1.48641,0.66566,0.8582,0.68739,0.60377,0.62669,0.26456,1.92844,1.05248,1.03603,0.0005942,0.0005942,0.0005942
73,1118.44,1.4199,0.62851,0.85616,0.72058,0.57547,0.60208,0.25734,1.96278,1.05448,1.04271,0.0005744,0.0005744,0.0005744
74,1135.56,1.44928,0.65769,0.87661,0.72776,0.59265,0.60788,0.25927,1.89714,1.08683,1.0206,0.0005546,0.0005546,0.0005546
75,1150.43,1.3905,0.63299,0.8687,0.67922,0.60849,0.6132,0.25674,1.99185,1.17744,1.04317,0.0005348,0.0005348,0.0005348
76,1164.06,1.39074,0.63575,0.85307,0.68589,0.60377,0.61997,0.25499,1.94732,1.14494,1.045,0.000515,0.000515,0.000515
77,1179.32,1.44147,0.6466,0.83615,0.74129,0.53302,0.60545,0.26221,1.94938,1.08967,1.01246,0.0004952,0.0004952,0.0004952
78,1195.85,1.40424,0.63545,0.86209,0.75272,0.58491,0.62298,0.26257,1.88029,1.05483,1.01967,0.0004754,0.0004754,0.0004754
79,1209.56,1.41616,0.65045,0.85328,0.74919,0.58491,0.61465,0.23847,1.99396,1.08526,1.03154,0.0004556,0.0004556,0.0004556
80,1223.17,1.37269,0.62554,0.85282,0.66799,0.58019,0.60104,0.23633,2.03696,1.11124,1.02544,0.0004358,0.0004358,0.0004358
81,1238.61,1.33434,0.61824,0.84346,0.69551,0.60849,0.62912,0.25847,1.94403,1.12251,1.02506,0.000416,0.000416,0.000416
82,1257.75,1.3665,0.63908,0.85492,0.7701,0.56132,0.63142,0.25073,1.97336,1.13189,1.03555,0.0003962,0.0003962,0.0003962
83,1273.92,1.3796,0.63215,0.83003,0.65873,0.61321,0.61984,0.25463,1.93764,1.14105,1.02568,0.0003764,0.0003764,0.0003764
