epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,102.635,1.81663,6.16903,1.14262,0.00419,0.18932,0.00256,0.00122,1.69865,314.077,1.17454,0.000664884,0.000664884,0.000664884
2,202.508,1.97274,2.23874,1.27823,0.44464,0.28641,0.29193,0.10351,2.00295,2.43805,1.3162,0.00130519,0.00130519,0.00130519
3,301.687,1.87979,2.15508,1.19559,0.4921,0.30583,0.29449,0.12073,1.73756,2.50712,1.18761,0.00191909,0.00191909,0.00191909
4,400.813,1.89924,2.13271,1.27433,0.41516,0.33495,0.30967,0.11841,1.83872,2.06272,1.24224,0.0018812,0.0018812,0.0018812
5,499.782,1.9246,1.85226,1.25508,0.56292,0.33762,0.37802,0.17109,1.70291,1.68206,1.24018,0.0018416,0.0018416,0.0018416
6,598.821,1.93202,1.9525,1.29461,0.52234,0.35437,0.33178,0.15111,1.71746,2.57783,1.21607,0.001802,0.001802,0.001802
7,697.36,1.82251,1.83135,1.16521,0.53449,0.32328,0.37425,0.17854,1.77977,1.99442,1.28889,0.0017624,0.0017624,0.0017624
8,796.454,1.81138,1.79919,1.16308,0.45373,0.33981,0.32123,0.15116,1.72662,1.95742,1.22817,0.0017228,0.0017228,0.0017228
9,894.918,1.73622,1.74943,1.14623,0.55364,0.2767,0.34612,0.17563,1.7671,1.96207,1.29092,0.0016832,0.0016832,0.0016832
10,993.57,1.74134,1.74172,1.13477,0.53197,0.36408,0.39709,0.17328,1.82165,1.97065,1.32733,0.0016436,0.0016436,0.0016436
11,1092.76,1.68662,1.75302,1.14627,0.5526,0.31779,0.38746,0.20238,1.72698,1.88381,1.27588,0.001604,0.001604,0.001604
12,1192.31,1.74491,1.68038,1.14975,0.65554,0.39806,0.45793,0.23279,1.69973,1.68913,1.26212,0.0015644,0.0015644,0.0015644
13,1291.69,1.64586,1.55243,1.105,0.57181,0.3371,0.4386,0.22502,1.63976,1.58226,1.23307,0.0015248,0.0015248,0.0015248
14,1391.46,1.6717,1.54456,1.12367,0.62263,0.38445,0.44641,0.22507,1.62042,1.44629,1.17965,0.0014852,0.0014852,0.0014852
15,1491.19,1.64726,1.55653,1.09755,0.54769,0.41146,0.47299,0.22203,1.69185,1.45897,1.26122,0.0014456,0.0014456,0.0014456
16,1591.68,1.69371,1.62434,1.14532,0.7476,0.41748,0.52284,0.25419,1.65847,1.33151,1.21521,0.001406,0.001406,0.001406
17,1691.38,1.66067,1.42923,1.13693,0.46747,0.3835,0.41441,0.17293,1.66516,1.78057,1.21769,0.0013664,0.0013664,0.0013664
18,1791.86,1.60577,1.4885,1.08855,0.49705,0.40777,0.45071,0.22903,1.56882,1.59459,1.14931,0.0013268,0.0013268,0.0013268
19,1891.93,1.52653,1.3108,1.01665,0.74483,0.37379,0.49914,0.25771,1.59007,1.41919,1.17579,0.0012872,0.0012872,0.0012872
20,1992.83,1.66047,1.46505,1.09961,0.61168,0.41748,0.49704,0.23756,1.57893,1.38844,1.15839,0.0012476,0.0012476,0.0012476
21,2092.75,1.53527,1.34186,1.05305,0.58022,0.4831,0.52162,0.27599,1.56612,1.33995,1.18143,0.001208,0.001208,0.001208
22,2193.07,1.5146,1.34321,1.04063,0.61924,0.38835,0.47365,0.24835,1.56757,1.41858,1.16695,0.0011684,0.0011684,0.0011684
23,2292.84,1.58423,1.42031,1.08366,0.58121,0.49515,0.51068,0.24903,1.65889,1.35499,1.27224,0.0011288,0.0011288,0.0011288
24,2393.41,1.60591,1.45505,1.07836,0.65313,0.42718,0.5181,0.25839,1.54942,1.29915,1.20463,0.0010892,0.0010892,0.0010892
25,2494.45,1.53138,1.29741,1.0655,0.6031,0.48684,0.53099,0.26373,1.58294,1.25679,1.18299,0.0010496,0.0010496,0.0010496
26,2595.34,1.58614,1.42607,1.09474,0.66039,0.52862,0.57137,0.27705,1.59574,1.21705,1.19983,0.00101,0.00101,0.00101
27,2696.45,1.52158,1.27433,1.0463,0.60843,0.48275,0.55756,0.28334,1.54623,1.2474,1.11856,0.0009704,0.0009704,0.0009704
28,2796.89,1.52317,1.27541,1.04176,0.6349,0.44175,0.52244,0.25038,1.59297,1.3804,1.15579,0.0009308,0.0009308,0.0009308
29,2898.44,1.50396,1.29934,1.0592,0.7225,0.35922,0.49089,0.26695,1.54925,1.2855,1.15067,0.0008912,0.0008912,0.0008912
30,2998.28,1.50559,1.19556,1.02439,0.61179,0.49029,0.53558,0.27299,1.51282,1.462,1.12151,0.0008516,0.0008516,0.0008516
31,3098.45,1.47879,1.19907,1.00171,0.61799,0.48689,0.53889,0.28615,1.55352,1.31369,1.15199,0.000812,0.000812,0.000812
32,3198.5,1.44098,1.15323,1.02172,0.69597,0.4466,0.52848,0.29038,1.50462,1.35449,1.09958,0.0007724,0.0007724,0.0007724
33,3298.69,1.48585,1.2395,1.02266,0.57335,0.40447,0.48868,0.26847,1.49835,1.49224,1.12406,0.0007328,0.0007328,0.0007328
34,3399.02,1.51226,1.15877,1.07689,0.65973,0.45177,0.5363,0.28389,1.4664,1.19473,1.1106,0.0006932,0.0006932,0.0006932
35,3500.01,1.44969,1.21327,1.01596,0.68726,0.44175,0.53669,0.26883,1.45647,1.29622,1.06582,0.0006536,0.0006536,0.0006536
36,3602.15,1.42392,1.13332,1.0213,0.6338,0.4537,0.55636,0.30634,1.45424,1.20483,1.10315,0.000614,0.000614,0.000614
37,3702.66,1.38135,1.10272,0.97646,0.64021,0.43689,0.53639,0.27023,1.53389,1.23752,1.14678,0.0005744,0.0005744,0.0005744
