epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,2993.72,1.36371,1.19416,0.9614,0.68156,0.56311,0.59915,0.29806,1.33386,1.14304,0.96353,0.00101,0.00101,0.00101
27,3117.58,1.30427,1.14213,0.89894,0.71426,0.52427,0.58984,0.28957,1.43641,1.24587,1.02142,0.0009704,0.0009704,0.0009704
28,3249.12,1.36929,1.16645,0.9483,0.61334,0.4466,0.5171,0.26236,1.43638,1.40755,1.03961,0.0009308,0.0009308,0.0009308
29,3374.83,1.33124,1.18422,0.90803,0.60041,0.48058,0.52512,0.25627,1.38296,1.24749,0.97207,0.0008912,0.0008912,0.0008912
30,3499.91,1.37993,1.14286,0.91783,0.64025,0.46652,0.53094,0.28306,1.38986,1.26207,0.97545,0.0008516,0.0008516,0.0008516
31,3624.51,1.32501,1.0817,0.90294,0.64774,0.48058,0.55201,0.26812,1.35688,1.23186,0.95838,0.000812,0.000812,0.000812
32,3746.87,1.30343,1.04169,0.91643,0.63173,0.49029,0.55314,0.28045,1.31323,1.24495,0.94412,0.0007724,0.0007724,0.0007724
33,3874.28,1.29361,1.09365,0.88163,0.6719,0.50971,0.56714,0.28031,1.39073,1.17195,0.99392,0.0007328,0.0007328,0.0007328
34,3998.99,1.32404,1.05789,0.92505,0.67267,0.44892,0.54397,0.2732,1.33264,1.17824,0.95019,0.0006932,0.0006932,0.0006932
35,4128.16,1.27515,1.09755,0.89239,0.68896,0.42233,0.5287,0.25974,1.37408,1.24033,0.97204,0.0006536,0.0006536,0.0006536
36,4255.57,1.31883,1.056,0.92944,0.68762,0.52427,0.58083,0.30412,1.31228,1.12458,0.93889,0.000614,0.000614,0.000614
37,4380.86,1.20434,1.01279,0.83939,0.66375,0.50485,0.57275,0.29911,1.36815,1.20531,0.97593,0.0005744,0.0005744,0.0005744
38,4512.35,1.27681,1.00939,0.91076,0.63874,0.5534,0.58081,0.30291,1.3086,1.10914,0.93708,0.0005348,0.0005348,0.0005348
39,4643.32,1.20699,0.98662,0.86688,0.63312,0.54369,0.58146,0.30045,1.34341,1.10385,0.97094,0.0004952,0.0004952,0.0004952
40,4769.73,1.25852,1.02419,0.89231,0.60409,0.50971,0.5747,0.30769,1.3749,1.12668,0.98707,0.0004556,0.0004556,0.0004556
41,4883.34,1.12797,0.87417,0.78513,0.59992,0.5534,0.58208,0.30501,1.31114,1.0717,0.95485,0.000416,0.000416,0.000416
42,4995.83,1.10909,0.8213,0.79255,0.66624,0.51942,0.59234,0.30748,1.3517,1.1464,0.97822,0.0003764,0.0003764,0.0003764
43,5107.87,1.09622,0.79079,0.78132,0.72923,0.45758,0.57261,0.30341,1.32529,1.20476,0.9527,0.0003368,0.0003368,0.0003368
44,5219.9,1.12965,0.83895,0.80233,0.66077,0.51942,0.61387,0.31957,1.29343,1.0331,0.93733,0.0002972,0.0002972,0.0002972
45,5332.53,1.05511,0.78132,0.77035,0.77649,0.42233,0.57905,0.31035,1.31648,1.11408,0.94474,0.0002576,0.0002576,0.0002576
46,5444.45,1.0415,0.75134,0.76342,0.65199,0.47573,0.58702,0.32115,1.28358,1.16533,0.93533,0.000218,0.000218,0.000218
47,5556.22,1.03034,0.74843,0.75292,0.63366,0.47573,0.58529,0.31002,1.31504,1.13572,0.94191,0.0001784,0.0001784,0.0001784
48,5668.32,1.08631,0.75905,0.77984,0.75017,0.45188,0.59174,0.30775,1.29595,1.0958,0.94785,0.0001388,0.0001388,0.0001388
49,5780.19,1.04867,0.72935,0.76371,0.65548,0.47573,0.59603,0.32162,1.3219,1.12005,0.94865,9.92e-05,9.92e-05,9.92e-05
50,5892.19,1.05872,0.71875,0.76542,0.66817,0.48544,0.60549,0.32162,1.2796,1.09008,0.93725,5.96e-05,5.96e-05,5.96e-05
