epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,76.7838,1.23181,0.9465,0.99368,0.55109,0.50777,0.47484,0.18813,2.02013,116.398,1.53258,0.000662983,0.000662983,0.000662983
2,148.721,1.244,0.71056,1.00688,0.53471,0.50259,0.42873,0.181,1.78025,4.66231,1.18609,0.00131649,0.00131649,0.00131649
3,219.278,1.17638,0.66353,0.98696,0.44977,0.50259,0.37888,0.16674,1.84307,2.66691,1.19163,0.00195679,0.00195679,0.00195679
4,295.529,1.16654,0.65582,0.99148,0.57508,0.5285,0.47615,0.20567,1.71503,3.60116,1.13345,0.0019406,0.0019406,0.0019406
5,412.741,1.12651,0.61803,0.97729,0.56199,0.64767,0.50259,0.20904,1.72734,2.87005,1.15012,0.0019208,0.0019208,0.0019208
6,530.481,1.08466,0.60047,0.961,0.59762,0.57715,0.50482,0.23068,1.62521,1.53226,1.10048,0.001901,0.001901,0.001901
7,621.816,1.07708,0.59342,0.95797,0.5703,0.53886,0.45222,0.19737,1.62487,4.16686,1.10589,0.0018812,0.0018812,0.0018812
8,699.048,1.04237,0.57503,0.9484,0.67853,0.62176,0.60628,0.28257,1.5728,1.50849,1.07479,0.0018614,0.0018614,0.0018614
9,784.546,1.03518,0.56349,0.94101,0.68103,0.57513,0.58376,0.27015,1.63262,1.30756,1.12139,0.0018416,0.0018416,0.0018416
10,876.634,0.99347,0.54424,0.93534,0.61058,0.66321,0.57338,0.26135,1.58619,2.28903,1.09129,0.0018218,0.0018218,0.0018218
11,987.874,1.00148,0.54194,0.93338,0.58917,0.66321,0.56164,0.25994,1.59314,1.49818,1.11086,0.001802,0.001802,0.001802
12,1114.62,1.00852,0.54913,0.93581,0.62404,0.62783,0.56449,0.2774,1.55822,1.67203,1.11573,0.0017822,0.0017822,0.0017822
13,1229.22,0.97884,0.52513,0.92351,0.70295,0.63212,0.62157,0.30632,1.54075,1.47016,1.0762,0.0017624,0.0017624,0.0017624
14,1336.78,0.97262,0.52696,0.91898,0.72334,0.63212,0.61786,0.28679,1.57348,1.81097,1.11669,0.0017426,0.0017426,0.0017426
15,1453.43,0.95331,0.51523,0.91646,0.64847,0.6943,0.63243,0.30058,1.57568,1.36912,1.09344,0.0017228,0.0017228,0.0017228
16,1538.8,0.94997,0.51897,0.91594,0.62217,0.65285,0.56665,0.26782,1.59246,1.67808,1.1301,0.001703,0.001703,0.001703
17,1614.56,0.94827,0.50968,0.91518,0.66793,0.64767,0.63267,0.30576,1.57284,1.35135,1.10368,0.0016832,0.0016832,0.0016832
18,1705.91,0.93253,0.49799,0.91163,0.72593,0.66321,0.61985,0.29592,1.55371,1.51445,1.10076,0.0016634,0.0016634,0.0016634
19,1787.77,0.93255,0.49588,0.90381,0.67936,0.66321,0.60439,0.28579,1.58613,1.30239,1.12128,0.0016436,0.0016436,0.0016436
20,1865.38,0.91149,0.48894,0.90367,0.66628,0.63212,0.60302,0.28344,1.58128,1.63382,1.08276,0.0016238,0.0016238,0.0016238
21,1995.06,0.91329,0.48817,0.89957,0.64243,0.66321,0.60636,0.29744,1.54607,1.47068,1.08553,0.001604,0.001604,0.001604
22,2086.63,0.90736,0.48811,0.90214,0.70456,0.63212,0.63189,0.29733,1.57532,1.37427,1.10523,0.0015842,0.0015842,0.0015842
23,2196.18,0.90656,0.48257,0.90053,0.70705,0.72532,0.65085,0.30793,1.50682,1.41833,1.08172,0.0015644,0.0015644,0.0015644
24,2304.69,0.8887,0.47646,0.89463,0.6365,0.65285,0.60568,0.29335,1.56153,1.25743,1.0934,0.0015446,0.0015446,0.0015446
25,2418.01,0.89088,0.47567,0.89623,0.70034,0.64249,0.61692,0.29067,1.54751,1.47488,1.07621,0.0015248,0.0015248,0.0015248
26,2526.73,0.88737,0.47068,0.89668,0.7445,0.62176,0.64942,0.30285,1.53946,1.25035,1.07425,0.001505,0.001505,0.001505
27,2654.29,0.87023,0.46416,0.88822,0.68887,0.6943,0.66563,0.31366,1.579,1.44169,1.09922,0.0014852,0.0014852,0.0014852
28,2764.03,0.86887,0.45805,0.89005,0.72781,0.69274,0.6771,0.32187,1.5404,1.4394,1.07563,0.0014654,0.0014654,0.0014654
29,2850.49,0.86071,0.46212,0.88764,0.71716,0.66321,0.6593,0.28845,1.61489,1.4978,1.13347,0.0014456,0.0014456,0.0014456
30,2930.91,0.8675,0.45812,0.89045,0.70237,0.6236,0.65195,0.29898,1.54329,1.53471,1.09813,0.0014258,0.0014258,0.0014258
31,3013.87,0.85381,0.45654,0.8825,0.74928,0.67876,0.68494,0.31238,1.60597,1.40808,1.12695,0.001406,0.001406,0.001406
32,3105.43,0.85361,0.44985,0.88486,0.72189,0.60523,0.6628,0.30221,1.58411,1.35537,1.12814,0.0013862,0.0013862,0.0013862
33,3209.98,0.85479,0.45068,0.88326,0.66421,0.70719,0.67455,0.31166,1.55389,1.35644,1.0998,0.0013664,0.0013664,0.0013664
34,3313.67,0.83939,0.44056,0.87976,0.77473,0.65803,0.67584,0.3232,1.52044,1.25761,1.05767,0.0013466,0.0013466,0.0013466
35,3434.46,0.83644,0.44161,0.87689,0.70039,0.64195,0.66412,0.31149,1.59538,1.49452,1.12463,0.0013268,0.0013268,0.0013268
36,3537.58,0.83343,0.4357,0.87855,0.72481,0.67876,0.6773,0.33271,1.55722,1.36089,1.14399,0.001307,0.001307,0.001307
37,3614.71,0.81951,0.43232,0.87318,0.65674,0.65803,0.64774,0.31669,1.52511,1.22489,1.10373,0.0012872,0.0012872,0.0012872
38,3696.48,0.81805,0.43526,0.87436,0.69789,0.67358,0.66751,0.30891,1.57137,1.3147,1.1284,0.0012674,0.0012674,0.0012674
39,3787.45,0.82961,0.43504,0.87468,0.73345,0.67876,0.68782,0.33032,1.58031,1.24149,1.15156,0.0012476,0.0012476,0.0012476
40,3897.45,0.80988,0.42388,0.86889,0.69376,0.74093,0.69721,0.32874,1.53345,1.24239,1.10838,0.0012278,0.0012278,0.0012278
41,3998.49,0.80477,0.42528,0.87266,0.70364,0.68394,0.67786,0.32525,1.53227,1.19728,1.07673,0.001208,0.001208,0.001208
42,4107.19,0.80284,0.42538,0.87046,0.61541,0.65285,0.63093,0.30926,1.51422,1.35286,1.07409,0.0011882,0.0011882,0.0011882
43,4216.01,0.78925,0.41533,0.86459,0.71187,0.59585,0.64547,0.31742,1.53096,1.37067,1.10518,0.0011684,0.0011684,0.0011684
44,4303.58,0.79772,0.41888,0.86383,0.62484,0.72021,0.66172,0.31243,1.53792,1.30393,1.08826,0.0011486,0.0011486,0.0011486
45,4384.54,0.79704,0.41619,0.8647,0.721,0.69629,0.68772,0.31367,1.60708,1.31531,1.13216,0.0011288,0.0011288,0.0011288
46,4465.45,0.78111,0.40799,0.86187,0.6539,0.63212,0.63362,0.2924,1.59655,1.51589,1.11966,0.001109,0.001109,0.001109
47,4544.76,0.7857,0.4109,0.86826,0.72975,0.67358,0.69184,0.32683,1.59507,1.34874,1.10327,0.0010892,0.0010892,0.0010892
