epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,117.467,1.80869,5.09492,1.07418,0.34032,0.3301,0.26698,0.10712,1.76823,3.3494,1.15871,0.000665331,0.000665331,0.000665331
2,230.769,1.99644,2.40207,1.22212,0.05718,0.20874,0.0688,0.03244,1.78583,18.4214,1.21617,0.00130562,0.00130562,0.00130562
3,343.452,1.98812,2.04616,1.18252,0.37521,0.27184,0.20217,0.07811,1.74777,2.3622,1.14014,0.00191952,0.00191952,0.00191952
4,455.93,1.86229,1.96101,1.15476,0.41082,0.27184,0.25436,0.0992,1.72049,2.15955,1.11722,0.0018812,0.0018812,0.0018812
5,568.248,1.87731,1.94668,1.13382,0.41588,0.41748,0.31674,0.13681,1.58282,1.67478,1.05515,0.0018416,0.0018416,0.0018416
6,681.4,1.83517,1.83306,1.17222,0.63311,0.3932,0.39365,0.16325,1.55306,3.86134,1.07102,0.001802,0.001802,0.001802
7,793.867,1.72601,1.57601,1.07358,0.54606,0.40291,0.41136,0.20078,1.586,1.62745,1.0849,0.0017624,0.0017624,0.0017624
8,906.736,1.83226,1.67624,1.13555,0.38795,0.3835,0.34816,0.1299,1.70044,1.61661,1.13692,0.0017228,0.0017228,0.0017228
9,1019.52,1.7562,1.63356,1.08199,0.59236,0.40291,0.44092,0.21057,1.58743,1.49747,1.0996,0.0016832,0.0016832,0.0016832
10,1132.18,1.6841,1.58923,1.05356,0.59491,0.45146,0.47762,0.2288,1.4463,1.39296,1.05747,0.0016436,0.0016436,0.0016436
11,1244.99,1.61813,1.54972,1.00817,0.61433,0.50485,0.49362,0.2378,1.5311,1.61912,1.08917,0.001604,0.001604,0.001604
12,1358.03,1.62589,1.48415,1.02568,0.46842,0.39806,0.41462,0.20989,1.51838,1.54848,1.0512,0.0015644,0.0015644,0.0015644
13,1470.66,1.59475,1.44908,1.04368,0.57473,0.42718,0.44579,0.20652,1.53729,1.49318,1.06078,0.0015248,0.0015248,0.0015248
14,1582.98,1.63732,1.3995,1.0239,0.51982,0.51501,0.49182,0.21764,1.54243,1.32637,1.06965,0.0014852,0.0014852,0.0014852
15,1695.78,1.69254,1.45161,1.05719,0.54837,0.3835,0.40333,0.17552,1.535,1.48096,1.12988,0.0014456,0.0014456,0.0014456
16,1808.35,1.54356,1.45044,1.00308,0.59429,0.41262,0.42745,0.22121,1.39892,1.29958,0.99699,0.001406,0.001406,0.001406
17,1921.31,1.58927,1.39192,1.01156,0.59772,0.45146,0.48316,0.21552,1.42063,1.35702,1.03281,0.0013664,0.0013664,0.0013664
18,2033.97,1.50314,1.36175,0.98783,0.53953,0.49515,0.51117,0.25275,1.43258,1.27051,1.03274,0.0013268,0.0013268,0.0013268
19,2146.53,1.50952,1.36839,0.98804,0.6834,0.36408,0.45816,0.23185,1.44206,1.36524,1.01124,0.0012872,0.0012872,0.0012872
20,2259.57,1.52861,1.31865,1.05013,0.6232,0.46602,0.49517,0.23214,1.45065,1.48008,1.01746,0.0012476,0.0012476,0.0012476
21,2372.24,1.50045,1.25922,0.98885,0.69732,0.41379,0.50097,0.26502,1.45984,1.32171,1.05383,0.001208,0.001208,0.001208
22,2485.42,1.52274,1.3396,0.98509,0.63836,0.37379,0.46106,0.24623,1.42348,1.40352,0.99579,0.0011684,0.0011684,0.0011684
23,2597.61,1.41855,1.33761,0.93461,0.63678,0.48511,0.56082,0.28021,1.39971,1.40232,1.03547,0.0011288,0.0011288,0.0011288
24,2710.5,1.49929,1.21152,1.00863,0.75909,0.47419,0.58577,0.28875,1.43496,1.20816,1.01981,0.0010892,0.0010892,0.0010892
25,2823.27,1.47202,1.25243,0.98492,0.57654,0.54854,0.54131,0.26431,1.40335,1.16614,1.01131,0.0010496,0.0010496,0.0010496
26,2936.05,1.51963,1.21272,1.01264,0.67918,0.48302,0.5352,0.2608,1.40848,1.35122,1.00488,0.00101,0.00101,0.00101
27,3048.93,1.4313,1.16179,0.91735,0.64876,0.52913,0.58162,0.29512,1.41983,1.13205,1.01226,0.0009704,0.0009704,0.0009704
28,3161.73,1.5113,1.20509,0.99667,0.63259,0.4466,0.51635,0.2704,1.43537,1.26438,1.02503,0.0009308,0.0009308,0.0009308
29,3274.46,1.49338,1.22192,0.98382,0.61746,0.47087,0.52274,0.2617,1.43229,1.30557,1.02339,0.0008912,0.0008912,0.0008912
30,3387.44,1.56413,1.21729,1.01824,0.65074,0.51456,0.56042,0.28257,1.42346,1.16067,1.01468,0.0008516,0.0008516,0.0008516
31,3500.44,1.53203,1.19213,0.97343,0.67995,0.49502,0.55308,0.27551,1.36863,1.28594,1.01258,0.000812,0.000812,0.000812
32,3613.33,1.47654,1.1819,0.98614,0.68457,0.53398,0.57451,0.29718,1.38022,1.09788,1.01425,0.0007724,0.0007724,0.0007724
33,3726.21,1.36486,1.11081,0.91689,0.73587,0.53883,0.59496,0.28377,1.37469,1.10068,0.99407,0.0007328,0.0007328,0.0007328
34,3838.93,1.39957,1.09576,0.93661,0.68175,0.47573,0.56278,0.28591,1.35387,1.15389,0.97499,0.0006932,0.0006932,0.0006932
35,3951.54,1.42699,1.09286,0.95779,0.62725,0.51456,0.55968,0.28467,1.35588,1.14705,0.99141,0.0006536,0.0006536,0.0006536
36,4064.13,1.42635,1.09915,0.94865,0.67456,0.45631,0.53531,0.28618,1.36848,1.2556,1.01568,0.000614,0.000614,0.000614
37,4176.89,1.37034,1.05416,0.92642,0.63117,0.51942,0.58682,0.30601,1.35625,1.09172,1.00453,0.0005744,0.0005744,0.0005744
38,4290.07,1.37979,1.03027,0.90169,0.66882,0.46117,0.57476,0.2923,1.34834,1.08594,0.98445,0.0005348,0.0005348,0.0005348
39,4402.44,1.30431,0.98423,0.87296,0.61378,0.53231,0.58265,0.30321,1.3763,1.08023,1.00574,0.0004952,0.0004952,0.0004952
40,4514.88,1.35804,1.05701,0.92122,0.62372,0.59545,0.60933,0.30344,1.33514,1.06508,0.9745,0.0004556,0.0004556,0.0004556
41,4627.89,1.15359,0.8956,0.79392,0.68365,0.48257,0.57965,0.29496,1.34561,1.09815,0.96079,0.000416,0.000416,0.000416
42,4739.78,1.12461,0.87694,0.79146,0.65386,0.49515,0.58084,0.30316,1.32653,1.12035,0.93864,0.0003764,0.0003764,0.0003764
43,4851.46,1.11503,0.82069,0.77844,0.69873,0.45035,0.57241,0.29735,1.36078,1.12362,0.98956,0.0003368,0.0003368,0.0003368
44,4963.12,1.1278,0.86609,0.79042,0.67934,0.46602,0.5746,0.30322,1.33571,1.07972,0.97297,0.0002972,0.0002972,0.0002972
45,5074.88,1.06518,0.80907,0.76222,0.6618,0.48058,0.56977,0.30103,1.34805,1.07271,0.96721,0.0002576,0.0002576,0.0002576
46,5186.53,1.05898,0.78582,0.76569,0.74093,0.44427,0.57342,0.3059,1.29802,1.1269,0.94045,0.000218,0.000218,0.000218
47,5298.18,1.06526,0.77782,0.75867,0.6466,0.48544,0.5822,0.31088,1.34021,1.0661,0.95283,0.0001784,0.0001784,0.0001784
48,5410.13,1.09684,0.80673,0.7614,0.63729,0.48617,0.58647,0.29924,1.31831,1.02829,0.96445,0.0001388,0.0001388,0.0001388
49,5521.57,1.04526,0.75741,0.73765,0.68638,0.47087,0.59678,0.31505,1.33549,1.03912,0.96386,9.92e-05,9.92e-05,9.92e-05
50,5633.27,1.06209,0.77595,0.76868,0.73343,0.46117,0.60845,0.30987,1.31908,1.00285,0.95656,5.96e-05,5.96e-05,5.96e-05
